NOC,Year,Sport,Medal,One_sum
Bermuda,2004,Equestrian,No medal,1
Bermuda,2004,Sailing,No medal,5
Bermuda,2004,Aquatics,No medal,1
Bermuda,2004,Triathlon,No medal,1
Bhutan,2004,Archery,No medal,2
Bolivia,2004,Athletics,No medal,2
Bolivia,2004,Gymnastics,No medal,5
Bolivia,2004,Judo,No medal,1
Bolivia,2004,Shooting,No medal,1
Bolivia,2004,Aquatics,No medal,2
Bosnia and Herzegovina,2004,Athletics,No medal,2
Bosnia and Herzegovina,2004,Canoeing,No medal,1
Bosnia and Herzegovina,2004,Judo,No medal,1
Bosnia and Herzegovina,2004,Shooting,No medal,3
Bosnia and Herzegovina,2004,Aquatics,No medal,1
Bosnia and Herzegovina,2004,Table Tennis,No medal,1
Bosnia and Herzegovina,2004,Taekwondo,No medal,1
Bosnia and Herzegovina,2004,Tennis,No medal,1
Botswana,2004,Athletics,No medal,10
Botswana,2004,Boxing,No medal,2
Brazil,2004,Athletics,Bronze,1
Brazil,2004,Athletics,No medal,42
Brazil,2004,Basketball,No medal,12
Brazil,2004,Volleyball,Gold,2
Brazil,2004,Volleyball,Silver,2
Brazil,2004,Volleyball,No medal,4
Brazil,2004,Boxing,No medal,5
Brazil,2004,Canoeing,No medal,4
Brazil,2004,Cycling,No medal,6
Brazil,2004,Aquatics,No medal,5
Brazil,2004,Equestrian,Gold,1
Brazil,2004,Equestrian,No medal,17
Brazil,2004,Fencing,No medal,3
Brazil,2004,Football,Silver,17
Brazil,2004,Gymnastics,No medal,39
Brazil,2004,Handball,No medal,30
Brazil,2004,Judo,Bronze,2
Brazil,2004,Judo,No medal,10
Brazil,2004,Modern Pentathlon,No medal,2
Brazil,2004,Gymnastics,No medal,6
Brazil,2004,Rowing,No medal,4
Brazil,2004,Sailing,Gold,3
Brazil,2004,Sailing,No medal,11
Brazil,2004,Shooting,No medal,1
Brazil,2004,Aquatics,No medal,42
Brazil,2004,Aquatics,No medal,2
Brazil,2004,Table Tennis,No medal,7
Brazil,2004,Taekwondo,No medal,3
Brazil,2004,Tennis,No medal,4
Brazil,2004,Triathlon,No medal,6
Brazil,2004,Volleyball,Gold,12
Brazil,2004,Volleyball,No medal,12
Brazil,2004,Wrestling,No medal,1
Brunei Darussalam,2004,Athletics,No medal,1
Bulgaria,2004,Archery,No medal,1
Bulgaria,2004,Athletics,No medal,20
Bulgaria,2004,Badminton,No medal,3
Bulgaria,2004,Volleyball,No medal,2
Bulgaria,2004,Boxing,Bronze,1
Bulgaria,2004,Boxing,No medal,4
Bulgaria,2004,Canoeing,No medal,11
Bulgaria,2004,Cycling,No medal,3
Bulgaria,2004,Equestrian,No medal,1
Bulgaria,2004,Gymnastics,Silver,1
Bulgaria,2004,Gymnastics,Bronze,1
Bulgaria,2004,Gymnastics,No medal,11
Bulgaria,2004,Judo,Bronze,1
Bulgaria,2004,Judo,No medal,1
Bulgaria,2004,Gymnastics,Bronze,6
Bulgaria,2004,Gymnastics,No medal,2
Bulgaria,2004,Rowing,Bronze,2
Bulgaria,2004,Rowing,No medal,4
Bulgaria,2004,Sailing,No medal,2
Bulgaria,2004,Shooting,Gold,1
Bulgaria,2004,Shooting,Bronze,1
Bulgaria,2004,Shooting,No medal,3
Bulgaria,2004,Aquatics,No medal,12
Bulgaria,2004,Aquatics,No medal,2
Bulgaria,2004,Tennis,No medal,1
Bulgaria,2004,Weightlifting,Gold,1
Bulgaria,2004,Weightlifting,Bronze,1
Bulgaria,2004,Weightlifting,No medal,7
Bulgaria,2004,Wrestling,Bronze,1
Bulgaria,2004,Wrestling,No medal,12
Burkina Faso,2004,Athletics,No medal,3
Burkina Faso,2004,Judo,No medal,1
Burkina Faso,2004,Aquatics,No medal,1
Burkina Fasoundi,2004,Athletics,No medal,5
Burkina Fasoundi,2004,Aquatics,No medal,2
Cabo Verde,2004,Athletics,No medal,1
Cabo Verde,2004,Boxing,No medal,1
Cabo Verde,2004,Gymnastics,No medal,1
Cambodia,2004,Athletics,No medal,2
Cambodia,2004,Aquatics,No medal,2
Cameroon,2004,Athletics,Gold,1
Cameroon,2004,Athletics,No medal,8
Cameroon,2004,Boxing,No medal,3
Cameroon,2004,Judo,No medal,4
Cameroon,2004,Aquatics,No medal,1
Cameroon,2004,Weightlifting,No medal,2
Canada,2004,Archery,No medal,2
Canada,2004,Athletics,No medal,25
Canada,2004,Badminton,No medal,9
Canada,2004,Baseball and Softball,No medal,24
Canada,2004,Volleyball,No medal,4
Canada,2004,Boxing,No medal,5
Canada,2004,Canoeing,Gold,1
Canada,2004,Canoeing,Bronze,2
Canada,2004,Canoeing,No medal,21
Canada,2004,Cycling,Gold,1
Canada,2004,Cycling,Silver,1
Canada,2004,Cycling,No medal,14
Canada,2004,Aquatics,Silver,1
Canada,2004,Aquatics,Bronze,2
Canada,2004,Aquatics,No medal,11
Canada,2004,Equestrian,No medal,19
Canada,2004,Fencing,No medal,8
Canada,2004,Gymnastics,Gold,1
Canada,2004,Gymnastics,No medal,73
Canada,2004,Judo,No medal,6
Canada,2004,Modern Pentathlon,No medal,2
Canada,2004,Rowing,Silver,4
Canada,2004,Rowing,No medal,28
Canada,2004,Sailing,Silver,2
Canada,2004,Sailing,No medal,9
Canada,2004,Shooting,No medal,4
Canada,2004,Baseball and Softball,No medal,15
Canada,2004,Aquatics,No medal,46
Canada,2004,Aquatics,No medal,10
Canada,2004,Table Tennis,No medal,6
Canada,2004,Taekwondo,No medal,2
Canada,2004,Tennis,No medal,3
Canada,2004,Gymnastics,Silver,1
Canada,2004,Gymnastics,No medal,2
Canada,2004,Triathlon,No medal,5
Canada,2004,Aquatics,No medal,13
Canada,2004,Weightlifting,No medal,2
Canada,2004,Wrestling,Silver,1
Canada,2004,Wrestling,No medal,6
Cayman Islands,2004,Athletics,No medal,3
Cayman Islands,2004,Aquatics,No medal,5
Central AfriCanada Republic,2004,Athletics,No medal,2
Central AfriCanada Republic,2004,Judo,No medal,1
Central AfriCanada Republic,2004,Taekwondo,No medal,1
Chad,2004,Athletics,No medal,1
Chile,2004,Athletics,No medal,3
Chile,2004,Canoeing,No medal,1
Chile,2004,Cycling,No medal,3
Chile,2004,Fencing,No medal,1
Chile,2004,Judo,No medal,1
Chile,2004,Rowing,No medal,2
Chile,2004,Sailing,No medal,1
Chile,2004,Shooting,No medal,1
Chile,2004,Aquatics,No medal,6
Chile,2004,Table Tennis,No medal,6
Chile,2004,Tennis,Gold,3
Chile,2004,Tennis,Bronze,1
China,2004,Archery,Silver,3
China,2004,Archery,No medal,5
China,2004,Athletics,Gold,2
China,2004,Athletics,No medal,53
China,2004,Badminton,Gold,5
China,2004,Badminton,Silver,2
China,2004,Badminton,Bronze,1
China,2004,Badminton,No medal,12
China,2004,Basketball,No medal,24
China,2004,Volleyball,No medal,4
China,2004,Boxing,Bronze,1
China,2004,Boxing,No medal,5
China,2004,Canoeing,Gold,2
China,2004,Canoeing,No medal,20
China,2004,Cycling,Silver,1
China,2004,Cycling,No medal,5
China,2004,Aquatics,Gold,9
China,2004,Aquatics,Silver,2
China,2004,Aquatics,Bronze,1
China,2004,Aquatics,No medal,4
China,2004,Fencing,Silver,6
China,2004,Fencing,No medal,25
China,2004,Football,No medal,15
China,2004,Gymnastics,Gold,1
China,2004,Gymnastics,Bronze,2
China,2004,Gymnastics,No medal,69
China,2004,Handball,No medal,14
China,2004,Field hockey,No medal,16
China,2004,Judo,Gold,1
China,2004,Judo,Silver,1
China,2004,Judo,Bronze,3
China,2004,Judo,No medal,4
China,2004,Modern Pentathlon,No medal,3
China,2004,Gymnastics,No medal,7
China,2004,Rowing,No medal,17
China,2004,Sailing,Silver,1
China,2004,Sailing,No medal,3
China,2004,Shooting,Gold,4
China,2004,Shooting,Silver,2
China,2004,Shooting,Bronze,3
China,2004,Shooting,No medal,20
China,2004,Baseball and Softball,No medal,15
China,2004,Aquatics,Gold,1
China,2004,Aquatics,Silver,5
China,2004,Aquatics,No medal,53
China,2004,Aquatics,No medal,10
China,2004,Table Tennis,Gold,5
China,2004,Table Tennis,Silver,1
China,2004,Table Tennis,Bronze,3
China,2004,Table Tennis,No medal,5
China,2004,Taekwondo,Gold,2
China,2004,Tennis,Gold,2
China,2004,Tennis,No medal,3
China,2004,Gymnastics,Bronze,1
China,2004,Gymnastics,No medal,1
China,2004,Triathlon,No medal,2
China,2004,Volleyball,Gold,12
China,2004,Weightlifting,Gold,5
China,2004,Weightlifting,Silver,3
China,2004,Weightlifting,No medal,2
China,2004,Wrestling,Gold,1
China,2004,Wrestling,No medal,8
Chinese Taipei,2004,Archery,Silver,3
Chinese Taipei,2004,Archery,Bronze,3
Chinese Taipei,2004,Archery,No medal,6
Chinese Taipei,2004,Athletics,No medal,2
Chinese Taipei,2004,Badminton,No medal,6
Chinese Taipei,2004,Baseball and Softball,No medal,24
Chinese Taipei,2004,Cycling,No medal,1
Chinese Taipei,2004,Judo,No medal,2
Chinese Taipei,2004,Rowing,No medal,2
Chinese Taipei,2004,Shooting,No medal,3
Chinese Taipei,2004,Baseball and Softball,No medal,15
Chinese Taipei,2004,Aquatics,No medal,18
Chinese Taipei,2004,Table Tennis,No medal,7
Chinese Taipei,2004,Taekwondo,Gold,2
Chinese Taipei,2004,Taekwondo,Silver,1
Chinese Taipei,2004,Taekwondo,No medal,1
Chinese Taipei,2004,Tennis,No medal,1
Chinese Taipei,2004,Weightlifting,No medal,7
Colombia,2004,Athletics,No medal,13
Colombia,2004,Boxing,No medal,5
Colombia,2004,Cycling,Bronze,1
Colombia,2004,Cycling,No medal,10
Colombia,2004,Aquatics,No medal,2
Colombia,2004,Equestrian,No medal,1
Colombia,2004,Fencing,No medal,1
Colombia,2004,Gymnastics,No medal,7
Colombia,2004,Judo,No medal,3
Colombia,2004,Shooting,No medal,4
Colombia,2004,Aquatics,No medal,6
Colombia,2004,Taekwondo,No medal,3
Colombia,2004,Tennis,No medal,4
Colombia,2004,Triathlon,No medal,1
Colombia,2004,Weightlifting,Bronze,1
Colombia,2004,Weightlifting,No medal,8
Colombia,2004,Wrestling,No medal,1
Comoros,2004,Athletics,No medal,2
Comoros,2004,Weightlifting,No medal,1
Congo,2004,Athletics,No medal,1
Congo,2004,Athletics,No medal,2
Congo,2004,Fencing,No medal,1
Congo,2004,Judo,No medal,1
Congo,2004,Aquatics,No medal,2
Congo,2004,Table Tennis,No medal,4
Cook Islands,2004,Athletics,No medal,2
Cook Islands,2004,Weightlifting,No medal,1
Costa Rica,2004,Cycling,No medal,2
Costa Rica,2004,Football,No medal,14
Costa Rica,2004,Judo,No medal,1
Costa Rica,2004,Shooting,No medal,1
Costa Rica,2004,Aquatics,No medal,2
Costa Rica,2004,Taekwondo,No medal,1
Cote d'Ivoire,2004,Athletics,No medal,2
Cote d'Ivoire,2004,Aquatics,No medal,2
Cote d'Ivoire,2004,Taekwondo,No medal,1
Croatia,2004,Athletics,No medal,12
Croatia,2004,Boxing,No medal,2
Croatia,2004,Canoeing,No medal,4
Croatia,2004,Equestrian,No medal,1
Croatia,2004,Handball,Gold,15
Croatia,2004,Rowing,Silver,2
Croatia,2004,Rowing,No medal,4
Croatia,2004,Sailing,No medal,4
Croatia,2004,Shooting,No medal,2
Croatia,2004,Aquatics,Silver,1
Croatia,2004,Aquatics,No medal,23
Croatia,2004,Table Tennis,No medal,5
Croatia,2004,Taekwondo,No medal,2
Croatia,2004,Tennis,Bronze,2
Croatia,2004,Tennis,No medal,7
Croatia,2004,Aquatics,No medal,13
Croatia,2004,Weightlifting,Bronze,1
Cuba,2004,Archery,No medal,1
Cuba,2004,Athletics,Gold,2
Cuba,2004,Athletics,Silver,1
Cuba,2004,Athletics,Bronze,2
Cuba,2004,Athletics,No medal,28
Cuba,2004,Baseball and Softball,Gold,24
Cuba,2004,Volleyball,No medal,4
Cuba,2004,Boxing,Gold,5
Cuba,2004,Boxing,Silver,2
Cuba,2004,Boxing,Bronze,1
Cuba,2004,Boxing,No medal,3
Cuba,2004,Canoeing,Silver,2
Cuba,2004,Canoeing,No medal,4
Cuba,2004,Cycling,No medal,5
Cuba,2004,Aquatics,No medal,9
Cuba,2004,Fencing,No medal,4
Cuba,2004,Gymnastics,No medal,19
Cuba,2004,Judo,Silver,1
Cuba,2004,Judo,Bronze,5
Cuba,2004,Judo,No medal,6
Cuba,2004,Rowing,No medal,7
Cuba,2004,Shooting,Bronze,1
Cuba,2004,Shooting,No medal,10
Cuba,2004,Aquatics,No medal,3
Cuba,2004,Taekwondo,Silver,1
Cuba,2004,Taekwondo,No medal,1
Cuba,2004,Volleyball,Bronze,12
Cuba,2004,Weightlifting,No medal,2
Cuba,2004,Wrestling,Gold,1
Cuba,2004,Wrestling,Silver,1
Cuba,2004,Wrestling,Bronze,1
Cuba,2004,Wrestling,No medal,9
Cyprus,2004,Athletics,No medal,7
Cyprus,2004,Cycling,No medal,1
Cyprus,2004,Judo,No medal,1
Cyprus,2004,Sailing,No medal,3
Cyprus,2004,Shooting,No medal,2
Cyprus,2004,Aquatics,No medal,6
Cyprus,2004,Tennis,No medal,1
Czech,2004,Athletics,Gold,1
Czech,2004,Athletics,Bronze,2
Czech,2004,Athletics,No medal,34
Czech,2004,Basketball,No medal,12
Czech,2004,Volleyball,No medal,2
Czech,2004,Canoeing,Bronze,2
Czech,2004,Canoeing,No medal,9
Czech,2004,Cycling,No medal,19
Czech,2004,Equestrian,No medal,1
Czech,2004,Gymnastics,No medal,5
Czech,2004,Judo,No medal,1
Czech,2004,Modern Pentathlon,Bronze,1
Czech,2004,Modern Pentathlon,No medal,2
Czech,2004,Gymnastics,No medal,1
Czech,2004,Rowing,Silver,4
Czech,2004,Rowing,No medal,12
Czech,2004,Sailing,Silver,1
Czech,2004,Sailing,No medal,3
Czech,2004,Shooting,Silver,1
Czech,2004,Shooting,Bronze,1
Czech,2004,Shooting,No medal,11
Czech,2004,Aquatics,No medal,19
Czech,2004,Aquatics,No medal,2
Czech,2004,Table Tennis,No medal,6
Czech,2004,Tennis,No medal,11
Czech,2004,Triathlon,No medal,5
Czech,2004,Weightlifting,No medal,1
Czech,2004,Wrestling,No medal,2
Denmark,2004,Archery,No medal,1
Denmark,2004,Athletics,Silver,1
Denmark,2004,Athletics,Bronze,1
Denmark,2004,Athletics,No medal,3
Denmark,2004,Badminton,Bronze,2
Denmark,2004,Badminton,No medal,14
Denmark,2004,Canoeing,No medal,4
Denmark,2004,Cycling,No medal,9
Denmark,2004,Equestrian,No medal,9
Denmark,2004,Handball,Gold,15
Denmark,2004,Rowing,Gold,4
Denmark,2004,Rowing,No medal,8
Denmark,2004,Sailing,Bronze,4
Denmark,2004,Sailing,No medal,10
Denmark,2004,Shooting,No medal,5
Denmark,2004,Aquatics,No medal,17
Denmark,2004,Table Tennis,Bronze,2
Denmark,2004,Table Tennis,No medal,1
Denmark,2004,Taekwondo,No medal,2
Denmark,2004,Gymnastics,No medal,1
Denmark,2004,Triathlon,No medal,1
Denmark,2004,Wrestling,No medal,1
Dominican,2004,Athletics,Gold,1
Dominican,2004,Athletics,No medal,4
Dominican,2004,Boxing,No medal,5
Dominican,2004,Judo,No medal,5
Dominican,2004,Shooting,No medal,1
Dominican,2004,Table Tennis,No medal,2
Dominican,2004,Taekwondo,No medal,1
Dominican,2004,Volleyball,No medal,12
Dominican,2004,Weightlifting,No medal,1
Dominican,2004,Wrestling,No medal,1
Dominicaninica,2004,Athletics,No medal,2
ETH,2004,Athletics,Gold,2
ETH,2004,Athletics,Silver,3
ETH,2004,Athletics,Bronze,2
ETH,2004,Athletics,No medal,18
ETH,2004,Boxing,No medal,2
East Timor,2004,Athletics,No medal,2
Ecuador,2004,Athletics,No medal,9
Ecuador,2004,Boxing,No medal,1
Ecuador,2004,Judo,No medal,2
Ecuador,2004,Shooting,No medal,2
Ecuador,2004,Aquatics,No medal,1
Ecuador,2004,Tennis,No medal,1
Ecuador,2004,Weightlifting,No medal,2
Egypt,2004,Archery,No medal,4
Egypt,2004,Athletics,No medal,2
Egypt,2004,Boxing,Silver,1
Egypt,2004,Boxing,Bronze,2
Egypt,2004,Boxing,No medal,3
Egypt,2004,Equestrian,No medal,1
Egypt,2004,Fencing,No medal,15
Egypt,2004,Handball,No medal,15
Egypt,2004,Field hockey,No medal,16
Egypt,2004,Judo,No medal,6
Egypt,2004,Modern Pentathlon,No medal,2
Egypt,2004,Rowing,No medal,2
Egypt,2004,Shooting,No medal,5
Egypt,2004,Aquatics,No medal,3
Egypt,2004,Aquatics,No medal,2
Egypt,2004,Taekwondo,Bronze,1
Egypt,2004,Taekwondo,No medal,3
Egypt,2004,Aquatics,No medal,13
Egypt,2004,Weightlifting,No medal,5
Egypt,2004,Wrestling,Gold,1
Egypt,2004,Wrestling,No medal,2
El Salvador,2004,Archery,No medal,1
El Salvador,2004,Athletics,No medal,2
El Salvador,2004,Cycling,No medal,2
El Salvador,2004,Shooting,No medal,1
El Salvador,2004,Aquatics,No medal,2
El Salvador,2004,Weightlifting,No medal,1
Equatorial Guinea,2004,Athletics,No medal,2
Eritrea,2004,Athletics,Bronze,1
Eritrea,2004,Athletics,No medal,4
Estonia,2004,Athletics,Bronze,1
Estonia,2004,Athletics,No medal,14
Estonia,2004,Cycling,No medal,6
Estonia,2004,Judo,Bronze,1
Estonia,2004,Judo,No medal,1
Estonia,2004,Rowing,Silver,1
Estonia,2004,Rowing,No medal,6
Estonia,2004,Sailing,No medal,1
Estonia,2004,Shooting,No medal,1
Estonia,2004,Aquatics,No medal,8
Estonia,2004,Tennis,No medal,3
Estonia,2004,Triathlon,No medal,1
Estonia,2004,Wrestling,No medal,1
Ethiopia,2004,Athletics,Gold,2
Ethiopia,2004,Athletics,Silver,3
Ethiopia,2004,Athletics,Bronze,2
Ethiopia,2004,Athletics,No medal,18
Ethiopia,2004,Boxing,No medal,2
Fiji,2004,Archery,No medal,1
Fiji,2004,Athletics,No medal,2
Fiji,2004,Judo,No medal,2
Fiji,2004,Shooting,No medal,1
Fiji,2004,Aquatics,No medal,2
Fiji,2004,Weightlifting,No medal,1
Finland,2004,Archery,No medal,1
Finland,2004,Athletics,No medal,25
Finland,2004,Badminton,No medal,3
Finland,2004,Canoeing,No medal,2
Finland,2004,Aquatics,No medal,2
Finland,2004,Judo,No medal,1
Finland,2004,Sailing,No medal,4
Finland,2004,Shooting,Silver,1
Finland,2004,Shooting,No medal,8
Finland,2004,Aquatics,No medal,16
Finland,2004,Taekwondo,No medal,1
Finland,2004,Tennis,No medal,1
Finland,2004,Wrestling,Silver,1
Finland,2004,Wrestling,No medal,1
France,2004,Archery,No medal,12
France,2004,Athletics,Bronze,5
France,2004,Athletics,No medal,58
France,2004,Badminton,No medal,3
France,2004,Volleyball,No medal,2
France,2004,Boxing,Silver,1
France,2004,Boxing,No medal,5
France,2004,Canoeing,Gold,2
France,2004,Canoeing,Bronze,1
France,2004,Canoeing,No medal,13
France,2004,Cycling,Gold,1
France,2004,Cycling,Silver,1
France,2004,Cycling,Bronze,3
France,2004,Cycling,No medal,28
France,2004,Aquatics,No medal,1
France,2004,Equestrian,Gold,5
France,2004,Equestrian,No medal,15
France,2004,Fencing,Gold,8
France,2004,Fencing,Silver,1
France,2004,Fencing,Bronze,5
France,2004,Fencing,No medal,17
France,2004,Gymnastics,Gold,1
France,2004,Gymnastics,No medal,73
France,2004,Handball,No medal,30
France,2004,Judo,Silver,1
France,2004,Judo,No medal,12
France,2004,Modern Pentathlon,No medal,4
France,2004,Rowing,Gold,2
France,2004,Rowing,Silver,2
France,2004,Rowing,No medal,17
France,2004,Sailing,Gold,1
France,2004,Sailing,Bronze,2
France,2004,Sailing,No medal,15
France,2004,Shooting,No medal,12
France,2004,Aquatics,Gold,1
France,2004,Aquatics,Silver,2
France,2004,Aquatics,Bronze,3
France,2004,Aquatics,No medal,45
France,2004,Aquatics,No medal,2
France,2004,Table Tennis,No medal,1
France,2004,Taekwondo,Silver,1
France,2004,Taekwondo,Bronze,1
France,2004,Taekwondo,No medal,2
France,2004,Tennis,Silver,1
France,2004,Tennis,No medal,15
France,2004,Gymnastics,No medal,1
France,2004,Triathlon,No medal,4
France,2004,Volleyball,No medal,12
France,2004,Weightlifting,No medal,5
France,2004,Wrestling,Bronze,2
France,2004,Wrestling,No medal,4
Gabon,2004,Athletics,No medal,2
Gabon,2004,Boxing,No medal,2
Gabon,2004,Judo,No medal,1
Gambia,2004,Athletics,No medal,3
Georgia,2004,Archery,No medal,2
Georgia,2004,Athletics,No medal,3
Georgia,2004,Boxing,No medal,2
Georgia,2004,Gymnastics,No medal,7
Georgia,2004,Judo,Gold,1
Georgia,2004,Judo,Silver,1
Georgia,2004,Judo,No medal,5
Georgia,2004,Shooting,No medal,2
Georgia,2004,Aquatics,No medal,1
Georgia,2004,Gymnastics,No medal,1
Georgia,2004,Weightlifting,Gold,1
Georgia,2004,Weightlifting,No medal,1
Georgia,2004,Wrestling,Silver,1
Georgia,2004,Wrestling,No medal,11
Germany,2004,Archery,No medal,7
Germany,2004,Athletics,Silver,2
Germany,2004,Athletics,No medal,75
Germany,2004,Badminton,No medal,7
Germany,2004,Volleyball,No medal,8
Germany,2004,Boxing,Bronze,2
Germany,2004,Boxing,No medal,2
Germany,2004,Canoeing,Gold,9
Germany,2004,Canoeing,Silver,9
Germany,2004,Canoeing,Bronze,1
Germany,2004,Canoeing,No medal,13
Germany,2004,Cycling,Gold,3
Germany,2004,Cycling,Silver,1
Germany,2004,Cycling,Bronze,4
Germany,2004,Cycling,No medal,30
Germany,2004,Aquatics,Silver,2
Germany,2004,Aquatics,No medal,12
Germany,2004,Equestrian,Gold,4
Germany,2004,Equestrian,Silver,1
Germany,2004,Equestrian,Bronze,4
Germany,2004,Equestrian,No medal,17
Germany,2004,Fencing,Silver,3
Germany,2004,Fencing,Bronze,3
Germany,2004,Fencing,No medal,15
Germany,2004,Football,Bronze,17
Germany,2004,Gymnastics,No medal,52
Germany,2004,Handball,Silver,15
Germany,2004,Field hockey,Gold,16
Germany,2004,Field hockey,Bronze,16
Germany,2004,Judo,Gold,1
Germany,2004,Judo,Bronze,3
Germany,2004,Judo,No medal,8
Germany,2004,Modern Pentathlon,No medal,3
Germany,2004,Gymnastics,No medal,1
Germany,2004,Rowing,Gold,5
Germany,2004,Rowing,Silver,4
Germany,2004,Rowing,No medal,39
Germany,2004,Sailing,No medal,17
Germany,2004,Shooting,Gold,2
Germany,2004,Shooting,Silver,1
Germany,2004,Shooting,No medal,25
Germany,2004,Aquatics,Silver,5
Germany,2004,Aquatics,Bronze,12
Germany,2004,Aquatics,No medal,53
Germany,2004,Table Tennis,No medal,12
Germany,2004,Tennis,Silver,2
Germany,2004,Tennis,No medal,4
Germany,2004,Gymnastics,Gold,1
Germany,2004,Gymnastics,Bronze,1
Germany,2004,Triathlon,No medal,5
Germany,2004,Volleyball,No medal,12
Germany,2004,Aquatics,No medal,13
Germany,2004,Weightlifting,No medal,4
Germany,2004,Wrestling,No medal,9
Ghana,2004,Athletics,No medal,13
Ghana,2004,Football,No medal,16
Great Britain,2004,Archery,Bronze,1
Great Britain,2004,Archery,No medal,6
Great Britain,2004,Athletics,Gold,6
Great Britain,2004,Athletics,Bronze,1
Great Britain,2004,Athletics,No medal,60
Great Britain,2004,Badminton,Silver,2
Great Britain,2004,Badminton,No medal,11
Great Britain,2004,Boxing,Silver,1
Great Britain,2004,Canoeing,Silver,1
Great Britain,2004,Canoeing,Bronze,2
Great Britain,2004,Canoeing,No medal,7
Great Britain,2004,Cycling,Gold,2
Great Britain,2004,Cycling,Silver,6
Great Britain,2004,Cycling,Bronze,2
Great Britain,2004,Cycling,No medal,25
Great Britain,2004,Aquatics,Silver,2
Great Britain,2004,Aquatics,No medal,10
Great Britain,2004,Equestrian,Gold,1
Great Britain,2004,Equestrian,Silver,5
Great Britain,2004,Equestrian,Bronze,1
Great Britain,2004,Equestrian,No medal,13
Great Britain,2004,Fencing,No medal,2
Great Britain,2004,Gymnastics,No medal,32
Great Britain,2004,Field hockey,No medal,16
Great Britain,2004,Judo,No medal,8
Great Britain,2004,Modern Pentathlon,Bronze,1
Great Britain,2004,Modern Pentathlon,No medal,1
Great Britain,2004,Gymnastics,No medal,1
Great Britain,2004,Rowing,Gold,4
