country,year,host,Aquatics,Aquatics_perf,Archery,Archery_perf,Athletics,Athletics_perf,Badminton,Badminton_perf,Baseball?and Softball,Baseball?and Softball_perf,Basketball,Basketball_perf,Basque Pelota,Basque Pelota_perf,Boxing,Boxing_perf,Breaking,Breaking_perf,Canoeing,Canoeing_perf,Cricket,Cricket_perf,Croquet,Croquet_perf,Cycling,Cycling_perf,Equestrian,Equestrian_perf,Fencing,Fencing_perf,Field hockey,Field hockey_perf,Flag football,Flag football_perf,Football,Football_perf,Golf,Golf_perf,Gymnastics,Gymnastics_perf,Handball,Handball_perf,Jeu de Paume,Jeu de Paume_perf,Judo,Judo_perf,Karate,Karate_perf,Lacrosse,Lacrosse_perf,Modern Pentathlon,Modern Pentathlon_perf,Polo,Polo_perf,Rackets,Rackets_perf,Roque,Roque_perf,Rowing,Rowing_perf,Rugby,Rugby_perf,Sailing,Sailing_perf,Shooting,Shooting_perf,Skateboarding,Skateboarding_perf,Sport Climbing,Sport Climbing_perf,Squash,Squash_perf,Surfing,Surfing_perf,Table Tennis,Table Tennis_perf,Taekwondo,Taekwondo_perf,Tennis,Tennis_perf,Triathlon,Triathlon_perf,Tug of War,Tug of War_perf,Volleyball,Volleyball_perf,Water Motorsports,Water Motorsports_perf,Weightlifting,Weightlifting_perf,Wrestling,Wrestling_perf,medal_gold,medal_silver,medal_bronze
Namibia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Nauru,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Nepal,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Netherlands,1988,0,36,59,2,0,41,10,0,0,0,0,2,0,0,0,12,3,0,0,12,3,0,0,0,0,8,0,6,0,8,0,2,160,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,39,0,0,7,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,2,2,5
Netherlands Antilles,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,1,0
New Zealand,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,6,0,0,12,80,0,0,0,0,8,0,6,10,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,55,0,0,7,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,3,2,8
Nicaragua,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Niger,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Nigeria,1988,0,36,0,2,0,41,12,0,0,0,0,2,0,0,0,12,6,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
North Korea,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Norway,1988,0,36,0,2,0,41,6,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,3,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,6,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,2,3,0
Oman,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Pakistan,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,160,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,1
Palau,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Palestine,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Panama,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Papua New Guinea,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Paraguay,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Peru,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,1,0
Philippines,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,1
Poland,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,2,5,9
Portugal,1988,0,36,0,2,0,41,16,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,1,0,0
Puerto Rico,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,9,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Qatar,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Romania,1988,0,36,3,2,0,41,60,0,0,0,0,2,0,0,0,12,3,0,0,12,75,0,0,0,0,8,0,6,0,8,45,2,0,0,0,1,0,0,0,15,118,2,45,0,0,8,6,0,0,0,0,2,0,0,0,0,0,0,0,14,242,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,53,20,35,7,11,6
Russia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Rwanda,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Saint Kitts and Nevis,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Saint Lucia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Saint Vincent and the Grenadines,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Samoa,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
San Marino,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Sao Tome and Princip,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Saudi Arabia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Senegal,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,1,0
Serbia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Serbia and Montenegro,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Seychelles,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Sierra Leone,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Singapore,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Slovakia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Slovenia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Somalia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
South Africa,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
South Sudan,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Soviet Union,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,55,31,46
Spain,1988,0,36,0,2,0,41,3,0,0,0,0,2,72,0,0,12,0,0,0,12,6,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,12,0,0,7,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,1,1,2
Sri Lanka,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Sudan,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Suriname,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,1,0,0
Swaziland,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Sweden,1988,0,36,21,2,0,41,15,0,0,0,0,2,0,0,0,12,0,0,0,12,96,0,0,0,0,8,0,6,9,8,6,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,6,0,0,0,0,0,0,14,0,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,18,0,4,7
Switzerland,1988,0,36,3,2,0,41,6,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,24,6,24,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,3,0,2,2
Syria,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,6,0,0,0
Tajikistan,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Tanzania,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Thailand,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,6,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,1
Togo,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Tonga,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Trinidad and Tobago,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Tunisia,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Turkey,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,6,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,3,1,1,0
Turkmenistan,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Tuvalu,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Uganda,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
Ukraine,1988,0,36,0,2,0,41,0,0,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,0,0,8,0,6,0,8,0,2,0,0,0,1,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,20,0,0,0,0
